1000782673	2
1000786322	2
1000786477	2
1000792544	2
9904013130	2
9904013351	2
1000745703	2
1000752962	2
1000753315	2
1000755868	2
1000764839	2
1000765846	2
1000769002	2
1000793065	2
1000800217	2
1000800733	2
1000455397	1
1000718264	1
1000718639	1
1000731246	1
1000735415	1
1000764841	1
1000768163	1
1000800221	1
1010018004	1
9904013367	1
9904013280	1
9904013281	1
9904013151	1
1000719150	1
1000735975	1
1000738703	1
1000761942	1
1000761945	1
1000765254	1
1000765331	1
1000767730	1
1000775942	1
1000781743	1
1000786323	1
9904013368	1
9904013131	1
9904013333	1
9904013340	1
9904013342	1
9904013381	1
1000455401	1
1000718242	1
1000721743	1
1000722833	1
1000723832	1
1000730689	1
1000732260	1
1000732262	1
1000735634	1
1000743503	1
1000745706	1
1000747921	1
1000764838	1
1000768159	1
1000770923	1
1000770924	1
1000775939	1
1000775940	1
1000782763	1
1000800215	1
1000804466	1
1010003004	1
9904013102	1
9904013104	1
1000723504	1
1000723506	1
1000731252	1
1000735416	1
1000735681	1
1000735976	1
1000738700	1
1000738706	1
1000738707	1
1000744543	1
1000747904	1
1000755867	1
1000761944	1
1000762300	1
1000765330	1
1000765372	1
1000778963	1
1000779629	1
1000805114	1
9904013393	1
9904012889	1
9904012890	1
6010009023	1
1000455394	1
1000713440	1
1000718646	1
1000723503	1
1000731147	1
1000731154	1
1000731155	1
1000731158	1
1000731225	1
1000732266	1
1000735094	1
1000735102	1
1000735106	1
1000735630	1
1000735996	1
1000736009	1
1000737933	1
1000745141	1
1000754028	1
1000757712	1
1000769003	1
1000771927	1
1000773166	1
1000775192	1
1000789751	1
1000800218	1
1010009004	1
1010017146	1
9904013273	1
9904012998	1
9904013387	1
9904013395	1
9904012239	1
1000455393	1
1000455398	1
1000713439	1
1000718636	1
1000722832	1
1000723697	1
1000724413	1
1000725548	1
1000730560	1
1000730574	1
1000731143	1
1000731157	1
1000731160	1
1000731226	1
1000731235	1
1000735079	1
1000735109	1
1000735111	1
1000735678	1
1000735981	1
1000735994	1
1000736217	1
1000747716	1
1000753865	1
1000753866	1
1000757229	1
1000761446	1
1000764837	1
1000765250	1
1000765501	1
1000768164	1
1000769680	1
1000773165	1
1000773168	1
1000775932	1
1000775943	1
1000779632	1
1000781744	1
1000781745	1
1000787067	1
1000787074	1
1000789752	1
1000794298	1
1000800205	1
1000804430	1
9904012643	1
9904013311	1
6010020023	1
9904013388	1
9904013392	1
9904013133	1
9904013251	1
9904013396	1
9904013162	1
9904013079	1
